class	subscriber	message_body	timestamp	type
1	12	Hey we just arranged to buy 26 grams of crack from lisa FYI	8/28/11 10:56	Outgoing
0	12	"Hey amber left her phone in car, sorry if u tried contacting us"	8/28/11 13:40	Outgoing
0	8	"We r at the church, not far from ur house if ur up"	8/28/11 13:40	Outgoing
0	8	I have not. I'm in chicago at my cousins.	8/28/11 13:40	Incoming
0	8	"Ok kewl, just making surewer didn't miss u"	8/28/11 13:46	Outgoing
0	8	Nope	8/28/11 13:47	Incoming
0	8	Cool beans	8/28/11 13:47	Outgoing
0	12	Hey could u pick up that crack today by chance?	8/28/11 14:56	Outgoing
0	12	Hey any idea when u will pick up? We want to get rid of it today. If I don't hear from u soon amber is gonna see if anyone else wants it	8/28/11 15:44	Outgoing
0	12	"Hey, I think 26 is too much I'm Looking for one for my roomy thanks thou"	8/28/11 15:45	Incoming
0	12	"No prob, thanks for letting me know"	8/28/11 15:46	Outgoing
1	12	My friend is selling heroin too	8/28/11 15:46	Outgoing
0	12	Were u still planning on bringing that over today or should we figure another time?	8/28/11 20:15	Outgoing
0	12	Damn it. Sorry =( I can bring it by tomorrow after work. I work until 8 or on Tuesday after class	8/28/11 20:19	Incoming
0	12	Tuesday would be good. What time do u think on Tuesday?	8/28/11 20:23	Outgoing
0	12	530	8/28/11 20:26	Incoming
0	12	K kewl	8/28/11 20:31	Outgoing
0	4	What's the deal for tonight?	8/29/11 17:20	Incoming
0	4	"Cool, any hanging out going on afterward?"	8/29/11 17:23	Incoming
0	4	Most likely yes	8/29/11 17:23	Outgoing
0	4	"Cool, bon firing?"	8/29/11 17:26	Incoming
0	4	"Dunno yet, we'll see"	8/29/11 17:26	Outgoing
0	4	Ok	8/29/11 17:27	Incoming
0	4	"Hey, just an observation from last week: are u and michelle on speaking terms?"	8/29/11 17:27	Outgoing
0	4	?	8/29/11 17:31	Outgoing
0	4	I am honestly still trying to figure that out	8/29/11 17:31	Incoming
0	4	Have either of u tried contacting each other?	8/29/11 17:32	Outgoing
0	4	Easier if I call?	8/29/11 17:36	Outgoing
0	20	"Hey Bob. I just want to confirm that Mon, Sept 19 at 9am is a lock for the software demo. There will be 4 of us for sure and our Sup and possibly Director"	8/30/11 9:04	Incoming
0	20	may be there. I want to send out the e-mail.	8/30/11 9:04	Incoming
0	20	"Let me check, get back to u in a few. I need to catch up on email, I know I got one from u yesterday"	8/30/11 9:10	Outgoing
0	20	k	8/30/11 9:11	Incoming
0	20	That will work	8/30/11 10:26	Outgoing
0	20	"ok, thanks. see you then."	8/30/11 11:35	Incoming
0	20	"I'll shoot u an email, no need to return call, nothing urgent"	8/30/11 19:51	Outgoing
0	5	"Bob I know ur a busy guy but I start school this wk, wondering when u might be done hooking up my laptop"	8/31/11 10:46	Incoming
0	5	Swing by later today	8/31/11 10:47	Outgoing
0	5	Cool ill be coming back from indy so that will work great	8/31/11 10:48	Incoming
0	5	I'm here till 5	8/31/11 10:48	Outgoing
0	5	"K ill be there beige then, thnx"	8/31/11 10:49	Incoming
0	5	Be there in 5 min	8/31/11 13:03	Incoming
0	5	Yes I have him	8/31/11 13:04	Incoming
0	5	"U at the office, I'm here "	8/31/11 13:07	Incoming
0	5	 Be there in 3 min	8/31/11 13:07	Outgoing
0	5	Comin back from lunch	8/31/11 13:08	Outgoing
0	5	Here	8/31/11 13:13	Outgoing
0	4	Yo teach! You done yet?	8/31/11 20:33	Incoming
0	4	Just about 	8/31/11 20:48	Outgoing
0	4	Another buddy is joining us	8/31/11 20:51	Outgoing
0	4	"Cool, I have a few coming too"	8/31/11 20:55	Incoming
0	4	Who you bringing	8/31/11 20:55	Incoming
0	4	My buddy Jim	8/31/11 20:56	Outgoing
0	4	I got some stuff to chat with him too	8/31/11 20:56	Outgoing
0	4	Where exactly is beer:thirty?	8/31/11 20:56	Outgoing
0	4	"I know in 45th in chicago, be more specific"	8/31/11 20:57	Outgoing
0	4	"Be there around 9:30, leaving soon"	8/31/11 20:59	Outgoing
0	4	Lol well hurry up! I'm already here	8/31/11 21:15	Incoming
0	4	Ur early	8/31/11 21:16	Outgoing
1	4	go snort a line	9/1/11 9:28	Outgoing
0	20	Hey Bob. Traffic was agreeable so I made it early. Are you available or should I wait to come in?	9/1/11 17:04	Incoming
0	20	"I'm here, let me know when ur"	9/1/11 17:04	Outgoing
0	20	I'm parked outside hehe. Which Suite is it?	9/1/11 17:05	Incoming
1	20	pure bliss with my shrooms	9/1/11 17:05	Outgoing
0	13	To a beautiful ladie remmind me of ladie daine	9/1/11 18:01	Incoming
0	8	You got a minute.what is the app for iphone like google sky	9/1/11 19:51	Incoming
0	8	Skyview	9/1/11 19:52	Outgoing
0	8	Thanks	9/1/11 19:52	Incoming
0	8	np	9/1/11 19:58	Outgoing
0	63	Pops said he'll b done today. Everything went well. And susies servers work. Only had to switch out one	9/2/11 16:07	Incoming
0	63	Awesome. Thanks.	9/2/11 16:16	Outgoing
0	8	Any plans for later?	9/2/11 18:28	Incoming
0	8	Nope	9/2/11 19:18	Outgoing
0	8	Wanna do something later?	9/2/11 19:21	Incoming
0	8	Sure	9/2/11 19:22	Outgoing
0	8	I am doing absolutely nothing at all lol	9/2/11 19:22	Outgoing
0	8	"Coo, i'll call ya once i'm back in town"	9/2/11 19:31	Incoming
0	8	K cool	9/2/11 19:36	Outgoing
0	3	Sup?	9/2/11 22:03	Incoming
0	3	Nuthin	9/2/11 22:03	Outgoing
0	3	Wanna swing by? I'm bringing back a pizza?	9/2/11 22:08	Incoming
0	3	Any chance u'd be willing to bring it over here?	9/2/11 22:10	Outgoing
1	3	Do u guys have anything going on over there? Any beer or reefer anything?	9/2/11 22:12	Incoming
0	3	Of course beer	9/2/11 22:13	Outgoing
1	3	"Some new stuff too, chiva"	9/2/11 22:13	Outgoing
0	3	"K, i'll be by"	9/2/11 22:15	Incoming
0	15	I guess i can eat the starburst i got 4 u yesterday  enjoy ur day of rest luv barbara	9/3/11 11:08	Incoming
0	6	U got any plans later tonight?	9/3/11 18:01	Outgoing
0	6	No why	9/3/11 18:02	Incoming
0	6	"Was thinking of going to bdubs later, like after 9 or so"	9/3/11 18:02	Outgoing
0	6	Dnt have much mney 	9/3/11 18:04	Incoming
0	6	"I understand that entirely. I also don't lol. Maybe we can chill here instead, and I'll make some wings. I have some 3 brothers beer already"	9/3/11 18:05	Outgoing
0	6	Yeag that will wrk what tme u wnt me over tnght	9/3/11 18:06	Incoming
0	6	About 9pm	9/3/11 18:07	Outgoing
0	6	Ok	9/3/11 18:07	Incoming
0	36	Hey ma...we are down early cuz of the weather	9/3/11 19:49	Incoming
0	6	U can come at 8:30 if u want	9/3/11 20:09	Outgoing
0	6	Ok	9/3/11 20:09	Incoming
0	6	Wings are done lol	9/3/11 20:10	Outgoing
0	6	Falling off the bone too lol	9/3/11 20:10	Outgoing
0	6	Nce	9/3/11 20:10	Incoming
0	36	Ok. Just for the night. Are you driving home?	9/3/11 21:25	Outgoing
0	36	Yes just for the night but no we stayed put cuz its early open tomorrow	9/3/11 21:27	Incoming
0	36	Ok. How are you?	9/3/11 22:09	Outgoing
0	36	tired and sore...but doing OK...you	9/3/11 22:10	Incoming
0	4	U and amber stayng fr church service	9/4/11 10:32	Incoming
0	4	"We just left, we attended already lol"	9/4/11 10:32	Outgoing
0	4	Ok	9/4/11 10:33	Incoming
0	3	Hey bonfire tonight 7:30pm	9/4/11 12:07	Outgoing
0	4	Hey bonfire tonight 7:30pm	9/4/11 12:07	Outgoing
1	3	"Coo, ever heard of salvia?"	9/4/11 12:07	Incoming
0	3	The stats program?	9/4/11 12:08	Outgoing
1	3	No the drug	9/4/11 12:09	Incoming
1	3	"Yeah, it is hallucinogen"	9/4/11 12:09	Outgoing
1	3	"crap kids use instead of ganja, messes you up"	9/4/11 12:13	Incoming
0	3	Nice!	9/4/11 12:15	Outgoing
0	6	Hey bonfire tonight 7:30pm	9/4/11 12:15	Outgoing
1	3	"They are youtube vids of kids smoking it, they trip pretty hard"	9/4/11 12:51	Outgoing
0	3	"Send em my way, entertainment"	9/4/11 12:52	Incoming
1	3	just search for salvia	9/4/11 12:55	Outgoing
0	3	Let's invite jonah to the bonfire to further encourage his drinking problem	9/4/11 13:31	Incoming
0	3	Lol	9/4/11 13:31	Outgoing
0	3	No I did Enuff of that last night	9/4/11 13:32	Outgoing
0	3	"Hey, if he's gonna drink he might as well be amongst friends"	9/4/11 13:38	Incoming
0	3	Lol true	9/4/11 13:42	Outgoing
0	3	R u guys gonna have food?	9/4/11 16:20	Incoming
0	3	"S'mores, chips"	9/4/11 16:29	Outgoing
0	3	Maybe burgers and dogs	9/4/11 16:29	Outgoing
0	3	But I am low on beer	9/4/11 16:29	Outgoing
0	3	Might be tuff to buy on sunday	9/4/11 16:32	Incoming
0	3	Might be tuff to buy on sunday	9/4/11 16:33	Incoming
0	3	Lol crap	9/4/11 16:33	Outgoing
0	3	Illinois run lol	9/4/11 16:33	Outgoing
0	3	"Ha, might have to, want me to?"	9/4/11 16:35	Incoming
0	3	Only if ur able to	9/4/11 16:35	Outgoing
0	3	"I am, i might need to bring my computer by for later, is that cool?"	9/4/11 16:36	Incoming
0	3	Sure	9/4/11 16:38	Outgoing
0	3	"Hey man, might just be me u and amber tonight lol"	9/4/11 20:35	Outgoing
1	3	"Lol, sounds good, i'll bring some pilz"	9/4/11 20:36	Incoming
0	3	Kewl	9/4/11 20:37	Outgoing
1	3	We got a bunch of vikes too if u don't have a lot	9/4/11 20:37	Outgoing
1	3	"Want to crack open a bottle and pop some of yours, it's probably better than the shit i got"	9/4/11 20:46	Incoming
0	3	Sure	9/4/11 20:46	Outgoing
0	25	Happy labor day	9/4/11 22:47	Incoming
0	36	Breakfast of champs lol	9/5/11 9:59	Incoming
0	25	What's the plan for tonight?	9/5/11 15:34	Incoming
0	25	Thanks for letting me spend the night dood	9/5/11 17:44	Incoming
0	25	No prob man	9/5/11 17:51	Outgoing
0	25	"7pm, same as every week lol "	9/5/11 17:53	Outgoing
0	25	We doin food?	9/5/11 17:55	Incoming
0	25	Just s'mores and hot dogs and if ppl bring stuff 	9/5/11 17:56	Outgoing
0	9	Thanks for the invite Bob. My sister was over so couldn't make it. You in the office this week? I'd like to stop by.	9/5/11 20:03	Incoming
0	9	Yeah MWF is best to catch me	9/5/11 20:04	Outgoing
0	9	So wed or fri	9/5/11 20:04	Outgoing
0	9	Okay.	9/5/11 20:24	Incoming
0	68	Good morning cindy. Hope u had a great holiday weekend. Could u text me the new pointers we discussed last week?	9/6/11 8:32	Incoming
0	68	I wish I could. I did not take notes on them. I will get in touch with Susie and ask her for them. I do remember a few	9/6/11 9:32	Outgoing
0	68	Yes these are similar to what I heard. Thanks and if u get a tighter list please forward to me.	9/6/11 9:34	Incoming
0	68	Cool	9/6/11 9:35	Incoming
0	68	Ok. I will see what I can get.	9/6/11 9:35	Outgoing
0	9	Putting apontment in to formally speak with you	9/6/11 18:30	Incoming
0	8	U got plans right now?	9/6/11 19:58	Outgoing
0	63	I'm gooing to b like fifteen late	9/7/11 8:41	Incoming
0	8	Im remminding you	9/7/11 10:08	Incoming
0	8	To do what?	9/7/11 10:38	Outgoing
0	8	Call me when you can x	9/7/11 10:40	Incoming
0	8	"No luck with firefox, am running malware bytes"	9/7/11 14:45	Outgoing
0	8	K	9/7/11 14:46	Incoming
0	8	I have a question. Call didn't go thru.	9/8/11 8:51	Incoming
0	8	Well I guess I have a project for tomorrow.	9/8/11 8:56	Incoming
0	8	Lol	9/8/11 8:57	Outgoing
0	8	Did it have red lights or green?	9/8/11 8:59	Incoming
0	8	Green	9/8/11 9:01	Outgoing
0	8	Good should be a easy fix:-P	9/8/11 9:02	Incoming
0	4	So are you and amber up for something tomorrow?	9/8/11 13:24	Incoming
0	4	"I think so, yes"	9/8/11 14:00	Outgoing
0	4	Where ru thinking?	9/8/11 14:01	Outgoing
0	4	"Sweet! Idk, you got any preferences? Beer:thirty maybe?"	9/8/11 14:03	Incoming
0	4	Sure	9/8/11 14:13	Outgoing
0	4	What time you thinkin for.tonight?	9/9/11 8:43	Incoming
0	4	Dunno yet	9/9/11 9:03	Outgoing
0	4	Amber has Appt at 5	9/9/11 9:36	Outgoing
0	4	So maybe 7:30?	9/9/11 9:36	Outgoing
0	4	Cool sounds good!	9/9/11 9:55	Incoming
0	4	Can we do 6pm?	9/9/11 13:31	Outgoing
0	4	"Yeah, you got something else going on later?"	9/9/11 13:32	Incoming
0	4	"No, ambers Appt is earlier than I thought"	9/9/11 13:53	Outgoing
0	4	Ok sounds good	9/9/11 13:55	Incoming
0	4	"Who all is meeting up, and does 6 work for everyone or should we go later?"	9/9/11 16:25	Outgoing
0	4	"Maybe like 630, Tim and andrea so far, they will be there around then."	9/9/11 16:26	Incoming
0	4	"Sounds good, 6:30"	9/9/11 16:27	Outgoing
0	4	Cool!	9/9/11 16:27	Incoming
0	13	Smile christ loves you. I love you more.i love your beautiful wife to.christ loves her to. I just pray with him.love a 	9/9/11 16:33	Incoming
0	4	chicago station?	9/9/11 17:53	Outgoing
0	4	Correct!	9/9/11 17:58	Incoming
0	4	In the banquet room	9/9/11 18:45	Incoming
0	9	"Hey tell ur mom thank u very much for the gift, I'm glad you were able to help through our conversation"	9/9/11 21:31	Outgoing
0	9	"We should grab a beer soon. My mon-wed is tied up, but thur and fri evenings tend to work good"	9/9/11 21:57	Outgoing
0	9	"Sure. I'm kid-free next week, just gotta get the rental home before I go out for beer!"	9/9/11 21:59	Incoming
0	9	Sounds good. We'll make plans next week	9/9/11 22:00	Outgoing
0	9	"I'm actually in maryland next week, so thur night would work best. Probably around 6:30 or later depending on where u want to go"	9/9/11 22:01	Outgoing
0	9	Sounds good. Thurs is usually an early day for me so I can get home and switch cars.	9/9/11 22:03	Incoming
0	9	Kewl	9/9/11 22:04	Outgoing
0	3	Sup	9/10/11 15:33	Incoming
0	3	In Michigan should be back in a few hours	9/10/11 15:35	Outgoing
0	3	"Coo, my dad's wondering if u could stop by and set up his browser lol"	9/10/11 15:41	Incoming
0	3	"Lol, what do u mean set up his browser?"	9/10/11 15:42	Outgoing
0	3	I'm guessen	9/10/11 15:47	Incoming
0	3	Gotcha lol	9/10/11 15:47	Outgoing
0	18	Hey. I don't have my key to ur house. I'm gonna call when I'm on my way to ur house.	9/11/11 0:03	Incoming
0	4	What is the day of that beer fest?	9/11/11 15:09	Incoming
0	4	Sat Sep 24th	9/11/11 15:13	Outgoing
0	4	And if u want to come camping also then fri night thru sun morning	9/11/11 15:14	Outgoing
0	4	"Coo, thanks"	9/11/11 15:14	Incoming
0	4	"Yeah, sounds like fun"	9/11/11 15:16	Incoming
0	13	I recieved inheritence winng from f b i wait to talk to you f b i wtagl	9/12/11 11:35	Incoming
0	13	Huh?	9/12/11 11:57	Outgoing
0	21	"Hey bob, it's Mike. Where are we meeting tonight?"	9/12/11 14:11	Incoming
0	21	I bought some chimay for tonight!	9/12/11 16:31	Incoming
0	21	Kewl	9/12/11 16:43	Outgoing
0	4	"Probably will have sitdown with u and michelle tonight too if she comes also, FYI"	9/12/11 16:43	Outgoing
0	21	"It's ok, I got beer!!   J/k"	9/12/11 17:18	Incoming
0	4	I will be late butI'll be there 	9/12/11 19:14	Incoming
0	4	K	9/12/11 19:19	Outgoing
0	4	Hey u free in a couple hours?	9/13/11 17:27	Outgoing
0	4	Yeah why?	9/13/11 17:30	Incoming
0	4	I am gonna skip class	9/13/11 17:40	Outgoing
0	4	"Ok, I am gonna be tied up til about 8 or 830 though, but you are welcome to hang with tim at the house, or you can do some work at the church or something, is "	9/13/11 17:42	Incoming
0	4	that cool?	9/13/11 17:43	Incoming
0	4	"Oh no prob, I can always go to class lol"	9/13/11 17:47	Outgoing
0	4	Let me know when ur free. I am out of class	9/13/11 20:06	Outgoing
0	4	Ok will do	9/13/11 20:06	Incoming
0	9	Red Alert! I am a moron and forgot I have the guitar group now on Thursday! Re-schedule!	9/13/11 20:15	Incoming
0	9	Which house is urs?	9/13/11 20:31	Outgoing
0	9	No prob	9/13/11 20:32	Outgoing
0	13	I release what does not serve me and freely claim my good. THat is you? DAd	9/14/11 10:26	Incoming
0	13	?	9/14/11 15:15	Outgoing
0	8	Just called the office looking for you.not sure what is going on.this might be the first droid to go though a window!	9/14/11 15:18	Incoming
0	8	Uh oh	9/14/11 17:10	Outgoing
0	6	Sup	9/16/11 18:31	Incoming
0	6	Our anniversary 	9/16/11 18:36	Outgoing
0	6	Congrats!	9/16/11 18:37	Incoming
0	6	Thanks!	9/16/11 18:37	Outgoing
0	6	3 yrs	9/16/11 18:38	Outgoing
0	6	And many more	9/16/11 18:39	Incoming
0	6	Indeed	9/16/11 18:40	Outgoing
0	35	I have to run to work for a little while. I have to reboot a server.	9/18/11 11:57	Outgoing
0	36	Ok no problem	9/18/11 12:02	Incoming
0	36	Ok	9/18/11 12:47	Incoming
0	36	On my way home.	9/18/11 12:47	Outgoing
0	40	What time were you heading this way today?	9/18/11 13:30	Outgoing
0	40	"Not sure, approximately an hour I think. Training there?"	9/18/11 14:06	Incoming
0	40	*raining	9/18/11 14:07	Incoming
0	35	Where is timmy's Batman Wii game?	9/18/11 14:08	Outgoing
0	40	Off and on.	9/18/11 14:08	Outgoing
0	35	Timmy is tearing things up looking for it.	9/18/11 14:09	Outgoing
0	40	"Ok, I'll call you when we're on the way"	9/18/11 14:09	Incoming
0	36	Empty case only.	9/18/11 14:10	Outgoing
0	36	Should be were all the other games are	9/18/11 14:10	Incoming
0	36	Otherwise he might have left it at cindy	9/18/11 14:11	Incoming
0	36	Then I have no idea ma... that's why I tell him to put games back in the cases	9/18/11 14:12	Incoming
0	8	Lol	9/18/11 14:23	Outgoing
0	8	"She needs to transfer contacts out of an old access db into her gmail. Dual monitors helps. Windows on the right, Mac on the left"	9/18/11 14:24	Outgoing
0	8	That is why I like dual monitors.	9/18/11 14:25	Incoming
0	8	"Me too, is a new discovery for amber "	9/18/11 14:31	Outgoing
0	6	I didn't dress up	9/19/11 8:26	Outgoing
0	6	Oops	9/19/11 8:26	Outgoing
0	6	"no prob. Nobody here has a suit on!! Leaving now, be there in a few. 6 of us."	9/19/11 8:40	Incoming
0	6	K	9/19/11 8:40	Outgoing
0	63	I have an engagement tomorrow at 9 unlesss it changes ill prolly be in at 12.	9/19/11 21:34	Incoming
0	63	Please let me know if u get this message	9/19/11 21:35	Incoming
0	63	Yes. I got it. What's up?	9/20/11 8:15	Outgoing
0	63	Ahhh. My phone died. But I'm in the office...situation changed.	9/20/11 8:28	Incoming
0	13	Did you get  at your ecopsy at your door	9/20/11 14:47	Incoming
0	2	Cool	9/20/11 14:48	Outgoing
0	2	Seen timmy for 15 min. THen his mom called.	9/20/11 16:48	Incoming
0	2	Nice	9/20/11 19:08	Outgoing
0	69	I will not be in class tonight. I know professor  will not as well. Just to let you know.	9/21/11 16:00	Outgoing
0	48	I have all my papers but no way of submitting them	9/21/11 16:01	Incoming
0	48	I need to find a way to get onto system haha	9/21/11 16:01	Incoming
0	48	"Ok, so no point in attending?"	9/21/11 16:01	Incoming
0	48	Yes tried 3 browsers lol	9/21/11 16:02	Incoming
